,ita,list_of_words,man & synonyms,woman & synonyms,person & synonyms,associated_word
522,PARRUCCHIERE,HAIR SALON,0.1329642236232757,0.1376969665288925,0.1632464975118637,person & synonyms
523,PARTNER,PARTNER,0.2074063271284103,0.2543733417987823,0.1984943896532058,woman & synonyms
524,PASTICCERA,PASTRY CHEF,0.1174549385905265,0.1894917786121368,0.0825553238391876,woman & synonyms
525,PASTICCERE,PASTRY CHEF,0.1174549385905265,0.1894917786121368,0.0825553238391876,woman & synonyms
526,PASTICCIONE,BUDDLED,0.2157847136259079,0.1218311488628387,0.194700539112091,man & synonyms
527,PASTORE,SHEPHERD,0.1610292792320251,0.1331170797348022,0.2461899220943451,person & synonyms
528,PATATONE,POTATO,0.0689878091216087,0.1116146445274353,0.0780718624591827,woman & synonyms
529,PATTINATRICE,SKATER,0.1640144288539886,0.1736133992671966,0.280628889799118,person & synonyms
530,PEDIATRA,PEDIATRICIAN,0.1683190166950225,0.2053650915622711,0.1913784891366958,woman & synonyms
531,PEDICURE,PEDICURE,0.130799114704132,0.1888373494148254,0.1382217556238174,woman & synonyms
532,PELANDRONE,PELANDRONE,0.0804013386368751,0.0708960369229316,0.1603266447782516,person & synonyms
533,PENSATORE,THINKER,0.1567628234624862,0.1626815944910049,0.2466906905174255,person & synonyms
534,PERDIGIORNO,WASTER,0.088867038488388,0.1016556173563003,0.2735998630523681,person & synonyms
535,PERSONA,PERSON,0.3808675408363342,0.339513212442398,0.5028253197669983,person & synonyms
536,PERSONAGGIO,CHARACTER,0.2164933532476425,0.2283157706260681,0.2458367198705673,person & synonyms
537,PESCATORE,FISHERMAN,0.2165447175502777,0.2427375614643097,0.2893045842647552,person & synonyms
538,PIANIFICARE,TO PLAN,0.0834311619400978,0.0560650415718555,0.0815630480647087,man & synonyms
539,PIANISTA,PIANIST,0.2306973338127136,0.2351854294538498,0.3204305171966553,person & synonyms
540,PIGRONE,LAZY,0.0559198372066021,0.0746906697750091,0.1653617918491363,person & synonyms
541,PILOTA,PILOT,0.1283324062824249,0.1654142141342163,0.2505243122577667,person & synonyms
542,PILOTA DI MOTO,MOTORBIKE PILOT,0.1357806026935577,0.1762872040271759,0.2185086607933044,person & synonyms
543,PIRLA,PIRLA,0.1822227537631988,0.2056751847267151,0.205314889550209,woman & synonyms
544,PIRLONE,PYRLONE,0.1441384702920913,0.0969702899456024,0.1290025413036346,man & synonyms
545,PISCHELLO,PISCHELLO,0.1597538441419601,0.0628088936209678,0.1358993649482727,man & synonyms
546,PITTORE,PAINTER,0.1546893864870071,0.188526839017868,0.2743446230888366,person & synonyms
547,PITTRICE,PAINTER,0.1546893864870071,0.188526839017868,0.2743446230888366,person & synonyms
548,PIZZAIOLO,PIZZA MAKER,0.1955862939357757,0.182227224111557,0.156934306025505,man & synonyms
549,POETA,POET,0.1318106800317764,0.1410151124000549,0.2364478707313537,person & synonyms
550,POKERISTA,POKER PLAYER,0.1712830513715744,0.2110406458377838,0.2385652810335159,person & synonyms
551,POLIEDRICA,VERSATILE,0.0378042571246624,0.1112086847424507,0.1623173654079437,person & synonyms
552,POLITICA,POLICY,0.1158360913395881,0.1483443975448608,0.0941950753331184,woman & synonyms
553,POLITOLOGO,POLITICAL EXPERT,0.152713656425476,0.1950883418321609,0.2059821784496307,person & synonyms
554,POLIZIOTTA,POLICEMAN,0.1670622378587722,0.1145916804671287,0.1795488893985748,person & synonyms
555,POLIZIOTTO,POLICEMAN,0.1670622378587722,0.1145916804671287,0.1795488893985748,person & synonyms
556,POMPIERA,FIREMAN,0.1893381029367447,0.1531006246805191,0.195891797542572,person & synonyms
557,POMPIERE,FIREMAN,0.1893381029367447,0.1531006246805191,0.195891797542572,person & synonyms
558,POMPINARA,BLOWJOB,0.2410150915384292,0.171518325805664,0.1393031924962997,man & synonyms
559,PORNODIVO,PORNSTAR,0.2178579717874527,0.3278737664222717,0.2290570437908172,woman & synonyms
560,POSATORE,INSTALLER,0.1033992022275924,0.1060940623283386,0.1258700340986251,person & synonyms
561,POSTINA,DELIVERY MAN,0.1927721053361892,0.1489764004945755,0.1469748467206955,man & synonyms
562,POSTINO,DELIVERY MAN,0.1927721053361892,0.1489764004945755,0.1469748467206955,man & synonyms
563,PRECISO,ACCURATE,0.0057204854674637,-0.0069218729622662,0.0252880603075027,person & synonyms
564,PRENDERSI CURA DI Sè E DI CARLA,TAKE CARE OF YOURSELF AND OF CARLA,0.0516246408224105,0.1103964745998382,0.156300738453865,person & synonyms
565,PREPARARE I DOLCI,PREPARE SWEETS,0.0494346693158149,0.0196565054357051,0.0772353932261467,person & synonyms
566,PREPARARE LA COLAZIONE,PREPARE BREAKFAST,0.0494346693158149,0.0196565054357051,0.0772353932261467,person & synonyms
567,PRESENTATORE,ANNOUNCER,0.1695642918348312,0.2215079516172409,0.2792742550373077,person & synonyms
568,PRESENTATRICE,ANNOUNCER,0.1695642918348312,0.2215079516172409,0.2792742550373077,person & synonyms
569,PRESIDENTE,PRESIDENT,0.142928659915924,0.2181947231292724,0.1550939977169037,woman & synonyms
570,PRESIDENTE DEL CONSIGLIO,PRIME MINISTER,0.1317567080259323,0.0920698195695877,0.1048074141144752,man & synonyms
571,PRESTIDIGITATORE,PRESTIDIGITATOR,0.0912991017103195,0.1494566202163696,0.2891896069049835,person & synonyms
572,PRESTIGIATORE,MAGICIAN,0.1271760910749435,0.1917251944541931,0.2066734284162521,person & synonyms
573,PRETE,PRIEST,0.2152013778686523,0.1633870750665664,0.1986314058303833,man & synonyms
574,PROFESSIONALE,PROFESSIONAL,0.1618854403495788,0.200184628367424,0.2355342954397201,person & synonyms
575,PROFESSIONISTA,PROFESSIONAL,0.1618854403495788,0.200184628367424,0.2355342954397201,person & synonyms
576,PROFESSIONISTA DELLA PULIZIA DI CASA,PROFESSIONAL HOUSE CLEANING,0.1690267622470855,0.231441244482994,0.2419046908617019,person & synonyms
577,PROFESSORE,PROFESSOR,0.1972515285015106,0.214677631855011,0.2353645116090774,person & synonyms
578,PROFESSORESSA,PROFESSOR,0.1972515285015106,0.214677631855011,0.2353645116090774,person & synonyms
579,PROGETTARE,TO DESIGN,0.0965939909219741,0.0580010749399662,0.1032028719782829,person & synonyms
580,PROGETTISTA,DESIGNER,0.1324539631605148,0.1500098556280136,0.209860697388649,person & synonyms
581,PROGRAMMATORE,PROGRAMMER,0.2068505883216858,0.1937804520130157,0.2631739377975464,person & synonyms
582,PROGRAMMATRICE,PROGRAMMER,0.2068505883216858,0.1937804520130157,0.2631739377975464,person & synonyms
583,PROJECT MANAGER,PROJECT MANAGER,0.036569993942976,0.0459530428051948,0.0847886055707931,person & synonyms
584,PSICHIATRA,PSYCHIATRIST,0.1493160873651504,0.1604194045066833,0.2380392402410507,person & synonyms
585,PSICOLOGA,PSYCHOLOGIST,0.1359718143939972,0.1684019118547439,0.2702868282794952,person & synonyms
586,PSICOLOGO,PSYCHOLOGIST,0.1359718143939972,0.1684019118547439,0.2702868282794952,person & synonyms
587,PUGILE,BOXER,0.1825192719697952,0.1663669496774673,0.2694975137710571,person & synonyms
588,PULIRE,TO CLEAN,0.140615701675415,0.1044043824076652,0.1304530203342437,man & synonyms
589,PULIRE CASA,CLEAN HOUSE,0.1045612320303917,0.0801796838641166,0.1193010285496711,person & synonyms
590,PULITORE,CLEANER,0.130574345588684,0.1149896830320358,0.208940789103508,person & synonyms
591,PULITRICE,CLEANER,0.130574345588684,0.1149896830320358,0.208940789103508,person & synonyms
592,RAGAZZA,BOY,0.4466929733753204,0.180588811635971,0.1923940181732177,man & synonyms
593,RAGAZZINO,LITTLE BOY,0.2512596845626831,0.0824879854917526,0.0930567607283592,man & synonyms
594,RAGAZZO,BOY,0.4466929733753204,0.180588811635971,0.1923940181732177,man & synonyms
595,RAGIONIERA,ACCOUNTANT,0.1507810801267624,0.2096328884363174,0.1742809414863586,woman & synonyms
596,RAGIONIERE,ACCOUNTANT,0.1507810801267624,0.2096328884363174,0.1742809414863586,woman & synonyms
597,RECRUITER,RECRUITERS,0.1856896579265594,0.1297347098588943,0.2007007747888565,person & synonyms
598,REGISTA,MOVIE DIRECTOR,0.1353608071804046,0.1619901806116104,0.1362497806549072,woman & synonyms
599,RELAZIONANDOSI,RELATING,0.0781770944595336,0.0395608395338058,0.1227063685655593,person & synonyms
600,RESPONSABILE,RESPONSIBLE,0.1038149520754814,0.085385575890541,0.1365149170160293,person & synonyms
601,RESTAURATRICE,RESTORER,0.1521643996238708,0.182864710688591,0.2338209897279739,person & synonyms
602,RICERCATORE,RESEARCHER,0.156991571187973,0.170566439628601,0.2304147779941558,person & synonyms
603,RICERCATRICE,RESEARCHER,0.156991571187973,0.170566439628601,0.2304147779941558,person & synonyms
604,RIDERE,LAUGH,0.0524008832871913,0.0668902993202209,0.04313375800848,woman & synonyms
605,RIORDINARE,REORDER,0.1518649756908416,0.1168072819709777,0.0647511854767799,man & synonyms
606,RIORDINATORE,UNSORCERER,0.188478022813797,0.0925940722227096,0.2171149402856826,person & synonyms
607,RIORDINATRICE,UNSORCERER,0.188478022813797,0.0925940722227096,0.2171149402856826,person & synonyms
608,RIPARARE,REPAIR,0.0768824815750122,0.0391936860978603,0.0822692885994911,person & synonyms
609,RIPARARE TUTTO,FIX EVERYTHING,0.0430120900273323,0.017227241769433,0.0381665602326393,man & synonyms
610,RIPARATORE,REPAIRMAN,0.2948987185955047,0.2284945547580719,0.2631525099277496,man & synonyms
611,RIPARATORE DI COMPUTER,COMPUTER REPAIR,0.094304509460926,0.093001015484333,0.1177991479635238,person & synonyms
612,RIPARATRICE,REPAIRMAN,0.2948987185955047,0.2284945547580719,0.2631525099277496,man & synonyms
613,RIPARATUTTO,FIXES EVERYTHING,0.0341234877705574,0.0111794238910079,0.0301978345960378,man & synonyms
614,ROMPERE,TO BREAK,0.0933521091938018,0.1029695868492126,0.1483041942119598,person & synonyms
615,ROMPICOGLIONI,PAIN ASSHOLE,0.0416367277503013,0.0190015472471714,0.0274305250495672,man & synonyms
616,ROMPIPALLE,BALL BREAKER,0.1955155134201049,0.191438153386116,0.1614856123924255,man & synonyms
617,ROMPISCATOLE,BUZZERS,0.1229643523693084,0.0971922427415847,0.1693214178085327,person & synonyms
618,SACERDOTE,PRIEST,0.2152013778686523,0.1633870750665664,0.1986314058303833,man & synonyms
619,SALTATRICE CON L'ASTA,POLE Vaulter,0.1013358682394027,0.0806145742535591,0.1368551403284073,person & synonyms
620,SALUMIERE,butcher,0.2491336166858673,0.1868115365505218,0.2537160515785217,person & synonyms
621,SARTA,TAILOR,0.2339313328266143,0.1497553586959839,0.206368014216423,man & synonyms
622,SARTO,TAILOR,0.2339313328266143,0.1497553586959839,0.206368014216423,man & synonyms
623,SCACCHISTA,CHESS PLAYER,0.233746126294136,0.2458189576864242,0.2603691816329956,person & synonyms
624,SCALATORE,CLIMBER,0.1162372827529907,0.0831965282559394,0.221016451716423,person & synonyms
625,SCANSAFATICHE,Slackers,0.1428421586751938,0.0778510943055152,0.2233903557062149,person & synonyms
626,SCEMO,FOOL,0.1413459330797195,0.1038793250918388,0.1220242530107498,man & synonyms
627,SCENOGRAFA,SET DESIGNER,0.097476378083229,0.1149177253246307,0.1676347851753235,person & synonyms
628,SCHIAVA,SLAVE,0.2367105931043625,0.2203420847654342,0.2464735954999923,person & synonyms
629,SCIARE,SKI,0.0582893751561641,0.0989945530891418,0.1290006041526794,person & synonyms
630,SCIATORE,SKIER,0.2192745357751846,0.2320093959569931,0.3110711574554443,person & synonyms
631,SCIATRICE,SKIER,0.2192745357751846,0.2320093959569931,0.3110711574554443,person & synonyms
632,SCIENZIATA,SCIENTIST,0.1437321454286575,0.1738648861646652,0.226247638463974,person & synonyms
633,SCIENZIATO,SCIENTIST,0.1437321454286575,0.1738648861646652,0.226247638463974,person & synonyms
634,SCOLARA,SCHOOLBOY,0.4368881583213806,0.236839473247528,0.2310736179351806,man & synonyms
635,SCOLARETTO,SCHOOLKID,0.267897754907608,0.1635125130414962,0.2527803778648376,man & synonyms
636,SCOLARO,SCHOOLBOY,0.4368881583213806,0.236839473247528,0.2310736179351806,man & synonyms
637,SCONOSCIUTA,UNKNOWN,0.0041287844069302,0.0387076959013938,0.0999455600976944,person & synonyms
638,SCONOSCIUTO,UNKNOWN,0.0041287844069302,0.0387076959013938,0.0999455600976944,person & synonyms
639,SCOPARE,FUCK,0.1641809344291687,0.1597794294357299,0.0315202958881855,man & synonyms
640,SCRITTORE,WRITER,0.0984325632452964,0.1444039642810821,0.2302522808313369,person & synonyms
641,SCRITTRICE,WRITER,0.0984325632452964,0.1444039642810821,0.2302522808313369,person & synonyms
642,SCRIVERE,TO WRITE,0.1074732840061187,0.0934362262487411,0.1091648191213607,person & synonyms
643,SCRIVERE AL COMPUTER,WRITE TO THE COMPUTER,0.0634158477187156,0.0682893320918083,0.1036740392446518,person & synonyms
644,SCULTORE,SCULPTOR,0.1369716674089431,0.2079569995403289,0.286951869726181,person & synonyms
645,SEGRETARIA,SECRETARY,0.1835518032312393,0.2196641713380813,0.132293701171875,woman & synonyms
646,SEMPLIFICARE I PROBLEMI,SIMPLIFY PROBLEMS,0.0355693437159061,0.0508912652730941,0.0115117030218243,woman & synonyms
647,SERVA,SERVANT,0.235343724489212,0.2295431941747665,0.2253167033195495,man & synonyms
648,SERVETTO,SERVITE,0.2754381597042084,0.1843381226062774,0.174526110291481,man & synonyms
649,SESSISTA,SEXIST,0.3800067901611328,0.3745962381362915,0.2487201392650604,man & synonyms
650,SFATICATO,LAZY,0.0559198372066021,0.0746906697750091,0.1653617918491363,person & synonyms
651,SIGNORA,MAN,0.5932546854019165,0.3728943765163421,0.3437371551990509,man & synonyms
652,SIGNORA DELLA CASA,LADY OF THE HOUSE,0.3133323490619659,0.5315086841583252,0.1872791200876236,woman & synonyms
653,SIGNORE,MAN,0.5932546854019165,0.3728943765163421,0.3437371551990509,man & synonyms
654,SINDACA,MAYOR,0.2197501361370086,0.2628583312034607,0.2042066901922226,woman & synonyms
655,SINDACO,MAYOR,0.2197501361370086,0.2628583312034607,0.2042066901922226,woman & synonyms
656,SISTEMARE,TIDY UP,0.0957915037870407,0.0721132457256317,0.0650049224495887,man & synonyms
657,SISTEMARE LA CASA,FIX THE HOUSE,0.0430120900273323,0.017227241769433,0.0381665602326393,man & synonyms
658,SISTEMARE LA MACCHINA,FIX THE MACHINE,0.0430120900273323,0.017227241769433,0.0381665602326393,man & synonyms
659,SISTEMARE LAMPADARIO,FIX CHANDELIER,0.0430120900273323,0.017227241769433,0.0381665602326393,man & synonyms
660,SMARTWORKER,SMARTWORKER,0.0212605018168687,0.0357366241514682,0.1228010803461074,person & synonyms
661,SOCCORRITRICE,RESCUER,0.2085198611021042,0.206534668803215,0.3060151040554046,person & synonyms
662,SOCIALIZZARE,SOCIALIZE,0.1048153266310691,0.1198239475488662,0.1272957324981689,person & synonyms
663,SOCIO,PARTNER,0.2074063271284103,0.2543733417987823,0.1984943896532058,woman & synonyms
664,SOGGETTO,SUBJECT,0.1510319262742996,0.1136220023036003,0.1937013268470764,person & synonyms
665,SOLDATO,SOLDIER,0.2648893594741821,0.1610109210014343,0.1967801600694656,man & synonyms
666,SOPPORTARMI,WITHSTAND ME,0.0132730994373559,-0.0014117308892309,0.085238479077816,person & synonyms
667,SORELLA,SISTER,0.2077859491109848,0.3214952945709228,0.1104856729507446,woman & synonyms
668,SPACCIATORE,DRUG DEALER,0.056422259658575,0.0649672821164131,0.0840544402599334,person & synonyms
669,SPAZZINO,SCAVENGER,0.0356470309197902,0.0534204803407192,0.266461580991745,person & synonyms
670,SPECCHIARSI,MIRROR,0.0378395393490791,0.1048096269369125,0.1652135252952575,person & synonyms
671,SPELEOLOGA,SPELEOLOGIST,0.1288075298070907,0.1668839901685714,0.2507233023643493,person & synonyms
672,SPILLATRICE,STAPLER,0.1553687155246734,0.0668947249650955,0.203483447432518,person & synonyms
673,SPORT,SPORT,0.1094123423099517,0.1551797837018966,0.1913534998893737,person & synonyms
674,SPORTIVO,SPORTY,0.134128913283348,0.1215116530656814,0.1392633616924286,person & synonyms
675,SPOSA,GROOM,0.2368943095207214,0.1233659759163856,0.1596413254737854,man & synonyms
676,SPOSO,GROOM,0.2368943095207214,0.1233659759163856,0.1596413254737854,man & synonyms
677,STAGISTA,INTERN,0.1747204065322876,0.1761041134595871,0.1610733270645141,woman & synonyms
678,STARE IN COPPIA,STAY AS A COUPLE,0.0562296099960804,0.0620701313018798,0.0996107459068298,person & synonyms
679,STATISTICA,STATISTICS,0.1324475407600402,0.1399195492267608,0.1236165016889572,woman & synonyms
680,STILISTA,STYLIST,0.1807922720909118,0.198021113872528,0.223500445485115,person & synonyms
681,STIRARE,PRESS,0.0952960550785064,0.0968082770705223,0.1900677382946014,person & synonyms
682,STIRATRICE,IRONER,0.0926177725195884,0.081037051975727,0.1402143985033035,person & synonyms
683,STRONZO,ASSHOLE,0.231088250875473,0.133997306227684,0.1325424015522003,man & synonyms
684,STUDENTE,STUDENT,0.1980960369110107,0.1806775331497192,0.2092483937740326,person & synonyms
685,STUDIARE,STUDY,0.0809657052159309,0.0911916270852088,0.1247410550713539,person & synonyms
686,STUDIOSA,SCHOLAR,0.207619771361351,0.19068044424057,0.2344537079334259,person & synonyms
687,STUDIOSO,SCHOLAR,0.207619771361351,0.19068044424057,0.2344537079334259,person & synonyms
688,SUCCHIACAZZI,COCKSUCKER,0.2496818751096725,0.1800086349248886,0.184681087732315,man & synonyms
689,SUOCERA,FATHER IN LAW,0.2552062273025512,0.1440048664808273,0.1204374358057975,man & synonyms
690,SUOCERO,FATHER IN LAW,0.2552062273025512,0.1440048664808273,0.1204374358057975,man & synonyms
691,SUONARE,TO RING,0.1144222691655159,0.079631395637989,0.1211544945836067,person & synonyms
692,SUORA,NUN,0.1979027390480041,0.3202984035015106,0.208290621638298,woman & synonyms
693,SUPPORTER,SUPPORTERS,0.1754286140203476,0.1329409182071685,0.2382802963256836,person & synonyms
694,SURFISTA,SURFIST,0.1606271713972091,0.12448650598526,0.1857011765241623,person & synonyms
695,SVILUPPATORE,DEVELOPER,0.1465920060873031,0.1549648344516754,0.2327264696359634,person & synonyms
696,SVITARE I BULLONI DELLE RUOTE,UNSCREW THE WHEEL BOLTS,0.0471846424043178,0.0835622400045394,0.08525962382555,person & synonyms
697,TASSISTA,TAXI DRIVER,0.1631486415863037,0.1354058682918548,0.1981364041566848,person & synonyms
698,TECNICO,TECHNICAL,0.1460452377796173,0.1127610728144645,0.1302635669708252,man & synonyms
699,TENNISTA,TENNIS PLAYER,0.1969285011291504,0.2357696294784546,0.2436095476150512,person & synonyms
700,TENORE,TENOR,0.2505044341087341,0.1279545128345489,0.1542618870735168,man & synonyms
701,TERAPEUTA,THERAPIST,0.1271639466285705,0.2093741446733474,0.2569612562656402,person & synonyms
702,TERRORISTA,TERRORIST,0.144764557480812,0.150423914194107,0.2614063322544098,person & synonyms
703,TESTER,TESTER,0.1410799026489257,0.1458684355020523,0.2888447344303131,person & synonyms
704,TIPA,GUY,0.5198215842247009,0.2342102378606796,0.2134205102920532,man & synonyms
705,TIPO,GUY,0.5198215842247009,0.2342102378606796,0.2134205102920532,man & synonyms
706,TIPOGRAFO,PRINTER,0.1351583302021026,0.1104557365179061,0.1664541810750961,person & synonyms
707,TIZIO,DUDE,0.6039838194847107,0.3457591831684112,0.2400761097669601,man & synonyms
708,TRADUTTORE,TRANSLATOR,0.1518674194812774,0.2091697603464126,0.3075070381164551,person & synonyms
709,TRAGHETTATORE,FERRYMAN,0.2964171469211578,0.2415098696947097,0.3667216002941131,person & synonyms
710,TRANSGENDER,TRANSGENDER,0.290796548128128,0.3706909716129303,0.2560833990573883,woman & synonyms
711,TRUCCARSI,PUT ON MAKEUP,0.1351208388805389,0.0928253680467605,0.1342346668243408,man & synonyms
712,TRUCCATRICE,MAKE UP ARTIST,0.0919500291347503,0.0863018780946731,0.1198507323861122,person & synonyms
713,TUTORE,LEGAL GUARDIAN,0.1286800056695938,0.1514112651348114,0.1673105061054229,person & synonyms
714,TUTTOFARE,HANDYMAN,0.2853785455226898,0.1560233384370803,0.2801889777183532,man & synonyms
715,UMANA,HUMAN,0.3319109082221985,0.2541097998619079,0.3335183560848236,person & synonyms
716,UMANO,HUMAN,0.3319109082221985,0.2541097998619079,0.3335183560848236,person & synonyms
717,UOMO,MAN,0.5932546854019165,0.3728943765163421,0.3437371551990509,man & synonyms
718,UOMO D'AFFARI,BUSINESS MAN,0.1594578623771667,0.1754596829414367,0.0615194961428642,woman & synonyms
719,UOMO DELLE PULIZIE,CLEANING MAN,0.0757762193679809,0.0750150084495544,0.1221819296479225,person & synonyms
720,UOMO DI CASA,MAN OF THE HOUSE,0.5932546854019165,0.3728943765163421,0.3437371551990509,man & synonyms
721,UOMO DI FAMIGLIA,FAMILY MAN,0.1608332246541977,0.1765981763601303,0.0886742398142814,woman & synonyms
722,URBANISTA,URBANIST,0.2300560921430587,0.2175388485193252,0.2953756153583526,person & synonyms
723,VANITOSA,VAIN,0.1126156374812126,0.139160469174385,0.1655147820711136,person & synonyms
724,VELISTA,SAILOR,0.2140530794858932,0.1920380890369415,0.1732293367385864,man & synonyms
725,VENDITORE,SALESPERSON,0.2231588214635849,0.2576037347316742,0.3308786451816559,person & synonyms
726,VENDITRICE,SALESPERSON,0.2231588214635849,0.2576037347316742,0.3308786451816559,person & synonyms
727,VETERINARIA,VETERINARY,0.1450528800487518,0.1619371473789215,0.1731829047203064,person & synonyms
728,VIAGGIATRICE,TRAVELER,0.1406623721122741,0.1777562648057937,0.2910759449005127,person & synonyms
729,VICINA,NEAR,0.0381972230970859,0.0033105835318565,0.0859578028321266,person & synonyms
730,VICINO,NEAR,0.0381972230970859,0.0033105835318565,0.0859578028321266,person & synonyms
731,VIGILE DEL FUOCO,FIREMAN,0.1893381029367447,0.1531006246805191,0.195891797542572,person & synonyms
732,VIGILESSA,TRAFFIC WARDEN,0.0923523679375648,0.1171031966805458,0.1322672814130783,person & synonyms
733,VIOLINISTA,VIOLINIST,0.1934816092252731,0.2317342907190323,0.2974547445774078,person & synonyms
734,VIONCELLISTA,CELLIST,0.1702936440706253,0.2462802827358245,0.3098416328430176,person & synonyms
735,VOYEUR,VOYEUR,0.222687691450119,0.2559831738471985,0.3508210778236389,person & synonyms
736,WEBMARKETING,WEB MARKETING,0.0733807384967804,0.0982466414570808,0.1417142003774643,person & synonyms
737,ZIA,UNCLE,0.2736210823059082,0.2216355502605438,0.2313447892665863,man & synonyms
738,ZIO,UNCLE,0.2736210823059082,0.2216355502605438,0.2313447892665863,man & synonyms
739,ZOCCOLA,Slut,0.2142737805843353,0.3267897069454193,0.163851723074913,woman & synonyms
